tsne_1,tnse_2
23.92538,8.792244
-16.45647,25.346983
-69.872475,-9.476363
-58.938805,-8.851205
-41.988495,-28.979523
6.168141,-41.659008
51.347202,0.9271084
-6.3565736,-66.18243
32.536205,39.906193
-22.838394,4.41295
44.69226,5.6643105
-44.579437,-20.985548
-3.9377797,-62.673122
49.375214,39.862057
3.0533166,65.002556
36.790833,0.35558817
-36.73655,6.657045
22.972382,-0.13108613
4.4748745,-7.3962708
-11.466397,44.75825
-3.4067235,45.13043
36.080128,-6.6323447
-54.888508,0.13218625
4.34588,-57.834385
-8.58871,-67.03629
30.819586,53.557877
37.085953,24.577953
-64.51022,2.3231115
31.889374,-4.75019
-15.245651,-63.674744
-7.6031284,21.146038
30.503313,56.401237
0.85132116,-27.759222
7.92185,31.239609
-10.370438,51.288116
-3.0032902,-53.958794
-15.211962,2.261724
26.473099,-36.469177
-74.972946,0.99559194
-7.8009977,63.749264
-33.776535,-35.56186
-70.1211,-11.727042
31.596262,11.132607
-6.5225086,43.73664
33.052853,11.845435
-57.492325,4.258494
38.617226,27.85206
-11.638373,24.866888
-42.608532,-30.910364
17.18132,-4.244614
-7.9898024,-44.708763
12.897981,21.829708
-10.433852,-30.955421
11.148194,26.952248
32.135147,8.431921
22.6021,-4.0212555
36.34163,-10.79692
-0.79466516,-43.088413
-67.141655,5.873107
50.134598,25.591518
3.111298,45.74622
3.0948536,65.00985
38.13096,-14.551201
-33.427563,-43.861877
-4.0021524,-44.792824
51.005787,40.65715
-17.916471,-36.264366
26.046644,-56.52805
-0.26830536,-1.6877126
23.541018,-5.4383416
5.7609534,23.214277
-11.022535,25.53847
52.66474,-35.62622
51.968773,41.513935
40.78787,50.844574
59.517902,-0.8627045
-1.8974968,-53.18457
-64.932945,-6.5975738
-48.750286,10.968366
12.611675,-47.285408
10.151708,10.982748
34.7021,-20.287012
-4.6272626,-9.939981
-31.13164,3.040202
3.2511277,25.471138
0.7456522,61.09263
-42.29213,14.594253
-19.989155,-39.056725
49.28287,-0.516706
54.321922,16.64253
-11.038625,33.657833
-2.180623,68.291695
35.889633,58.38228
39.40302,-4.8345504
-35.043182,-24.830168
-4.973645,34.666782
7.835507,21.814556
21.072222,-45.534508
-12.830992,-34.031628
-54.03291,3.89265
-12.807116,51.58183
-9.317846,15.7195635
-21.500935,-29.460125
59.61245,-0.7250207
36.98514,-32.204693
-30.500576,6.622605
6.7525935,44.54903
1.1080546,-65.56988
11.341138,-29.78561
34.476738,35.804317
55.07958,-5.8039584
-35.193184,-30.080984
-28.739786,24.68227
-14.098332,41.010708
-67.67763,1.7396352
-63.866135,7.60842
-33.927746,4.2608047
-4.997413,-42.237076
-64.61813,6.687454
22.229053,-46.436123
52.66474,-35.62622
-55.315605,-1.2310646
59.598396,-0.68438387
29.374111,5.289443
-3.3725126,-40.799816
25.688673,-37.66408
9.254591,-40.343853
-14.645423,36.81003
-48.318573,30.880602
-23.5859,-15.589405
-47.429493,30.96049
-20.976416,-1.7760237
-23.822779,-30.650564
-25.301567,-41.673355
-4.350978,-42.85235
-44.367268,-21.289309
-20.591017,-22.825632
-31.474878,-27.34384
59.47625,-0.87587833
-67.56299,-12.663759
-3.3333285,-38.785297
0.18524891,19.248882
-11.671367,50.169495
-4.893081,-60.509445
-49.890476,36.88538
-52.35889,31.63298
-49.908314,36.746807
-48.341087,30.80741
-25.510803,-36.638756
-24.745655,-45.85385
5.250211,46.91781
-23.739603,-53.04252
-28.409996,-24.212612
-19.73357,-42.34671
43.80438,-14.232323
-9.8278055,-54.53496
-7.8609343,-40.430218
42.883095,27.981277
-24.718294,-45.867176
-49.908348,36.800083
-2.5570679,-41.544914
-5.784583,23.906084
45.11649,-1.7577422
6.435667,-42.185833
-9.116311,61.88803
29.847183,-31.827518
59.12745,38.264412
35.691666,58.322536
-19.918814,31.490158
44.09744,-3.1757386
-56.94477,5.149008
-14.599905,31.320051
5.478829,-50.500614
55.024822,-24.266823
46.461388,-9.181509
54.702015,29.446836
-60.82705,9.213098
36.09227,37.037186
30.564066,18.579721
-9.303104,15.723506
-6.5842805,-40.010403
6.0217733,-9.347844
-28.36661,22.19643
-28.245747,22.324045
-1.1751604,-68.51288
31.092587,1.6414785
-19.240755,-39.695873
10.303432,27.282223
45.882587,-8.937609
-35.63739,7.4397635
1.0746697,22.793272
-18.661304,-6.809391
2.5127013,17.9356
-17.23039,6.9065537
29.429531,5.258416
57.63699,7.025563
5.409188,26.755457
37.47202,9.97172
44.288708,26.661833
-13.035909,17.487003
-10.950098,-31.109262
3.6191294,-63.369812
-15.626388,-36.17796
-10.733199,-69.52298
52.006744,23.23653
13.200415,-54.69403
31.452507,-19.472778
50.50125,41.610474
-17.112122,0.47070894
16.032806,-20.302492
28.610645,42.467693
24.676823,-33.964603
-42.866703,-25.108915
-33.68366,-3.5687268
-20.648779,-30.958239
-32.528656,8.513112
25.38913,-2.041427
-72.04741,-34.707104
-67.22002,-17.580801
-44.73804,-24.644287
-37.30983,-20.852573
-2.5938058,-58.620823
5.4532027,35.26376
10.800119,26.914007
-2.3545327,12.072338
-24.76977,28.659397
-40.430973,-18.856777
12.622579,20.063549
-21.36329,23.95405
-62.452415,-30.75876
-13.555625,36.02527
18.766804,-64.918816
12.3334875,-58.493553
60.35993,42.35609
55.23455,38.665398
8.098567,11.972027
-17.112957,20.909956
9.442923,-35.043133
-52.83871,-3.8721607
-13.104521,9.365685
-5.9453197,-47.57403
5.7324104,-65.35632
-68.12314,0.23462677
-70.55908,-33.874954
43.981567,21.843
-64.408554,-4.079645
52.95497,-10.068551
-16.41194,12.550118
-21.588638,45.26065
-16.51027,-38.271137
24.544428,-41.509277
-11.536492,-13.398822
-5.659614,35.721348
-14.071219,-42.04994
51.394222,37.53702
9.1762905,-46.802105
-8.053003,-59.71789
-20.670687,-32.045555
-19.03384,-27.401657
50.65077,28.162388
-32.45219,-26.037209
-77.010185,-3.3921816
-48.77735,8.365162
20.93376,-22.876995
-33.003677,-24.730928
31.463795,54.617344
20.376057,-1.6385869
33.10906,13.695953
25.609858,-13.859381
4.3337936,-66.22408
-57.841274,-5.117421
-49.193985,12.223451
38.151775,8.086534
27.962755,-12.937444
-66.09766,1.0633162
-24.486965,-0.6451386
13.91907,-56.6431
-8.883837,64.826004
-46.064358,7.950068
-27.511839,-20.682053
-23.121704,-37.669933
-16.710552,12.573921
-7.7886515,32.38818
-28.617624,-41.112087
52.238613,-24.605532
-17.103056,-32.05732
-10.506551,-5.7701516
-19.780151,-40.32731
41.695564,48.38665
-43.126495,-5.7889895
-2.6459846,-17.009668
-6.6456866,-22.284206
33.974068,4.3635726
43.332165,44.002823
-31.611515,22.118326
-34.226532,-35.88855
25.337517,-0.39090154
37.305096,12.308813
-56.203598,9.314288
13.34063,-60.396595
32.85312,2.5668845
32.98847,35.457546
40.464603,-17.20083
20.062927,-22.509733
-11.868265,23.963104
-47.846107,31.003555
11.05727,33.710106
39.681404,51.074886
8.290072,26.317371
-21.909134,-26.41851
-48.38555,30.742853
45.599003,-6.783759
4.302639,16.986507
-2.9937975,-43.504696
-37.89931,-29.57782
5.786353,-46.58522
52.362087,44.644493
-19.379671,31.363592
4.333719,-66.29517
14.993346,-59.719936
43.713627,2.965866
2.1943223,-52.779312
7.021027,-9.494274
-4.6489263,31.218792
17.19685,-33.171337
52.267105,-33.763454
5.644825,18.89518
-11.231567,-2.9445682
-9.548293,-12.21836
-70.57798,-12.348624
-66.78309,-13.435455
-42.293747,14.593833
-36.00868,-42.864243
17.150795,-62.97239
24.838736,-44.575977
22.947811,5.4971695
29.788265,40.424225
-71.08438,-4.8048353
-38.749817,1.740122
-35.543983,5.600386
17.47807,-62.891216
-52.735973,4.1815104
-26.807348,36.389683
-32.920948,-41.81748
-1.3823855,-40.724403
5.86997,-5.491872
27.150389,-21.019737
-3.194774,-40.18072
-45.111473,-33.895332
-43.621727,-15.05552
38.390995,-0.43636712
30.96859,-28.176119
25.237932,2.1671333
-1.9408624,-43.02347
-11.59695,30.4166
-70.49971,-33.930077
-29.16753,-27.267607
36.00803,51.993008
-60.18747,-27.876408
36.323265,42.38624
-49.94536,36.78549
-4.9724684,-61.98315
46.9853,58.81632
-6.2135377,-39.470345
-24.733318,-45.871754
23.938425,-41.72551
-6.2186103,68.29877
47.456696,35.020695
-63.48354,9.136417
-63.48354,9.136417
-13.22266,-13.657291
-7.5852485,3.6913877
18.001274,-56.73774
-43.672848,18.118057
-71.743034,-32.75236
-8.611899,32.994045
7.528937,-44.26942
33.843166,-33.427097
11.317995,13.030549
4.9892073,51.9117
7.8435216,24.308594
-35.08797,-24.684351
15.184823,2.4628496
-7.88167,-52.894775
-58.832188,-29.048157
10.062016,41.316383
39.56829,60.32192
-67.93242,4.104718
-16.118034,-24.061739
-9.993611,-15.732475
30.105501,13.112958
16.0406,7.643352
-53.48752,3.1640134
33.88778,33.346764
-32.739594,-38.681168
-28.89477,16.874275
-7.9945636,44.660816
57.5642,12.255205
38.40048,16.709036
41.62761,-21.914064
-52.288048,5.2485585
25.184124,52.222824
11.277482,-32.763435
-16.668732,24.626553
-0.18707043,62.355614
30.552158,35.552387
-65.765564,1.8664683
-2.8092315,64.57157
24.45909,-31.65108
9.263969,15.382276
-19.933586,-18.87648
-11.7316,-44.344646
-9.36466,-37.35579
4.097238,-29.093811
-9.377462,-66.59032
28.779457,29.423296
52.095955,38.257614
46.096375,39.68267
44.247242,54.22496
-41.686405,-24.534851
44.121536,57.502182
33.915604,-25.012987
41.11177,-15.323166
50.83246,-36.273113
6.9924417,50.654514
-58.84527,-3.8564622
-16.557474,-8.7347765
5.2154326,-47.513004
40.749046,25.129688
38.457813,-14.064199
11.607745,-66.64027
-48.35598,20.24973
57.067764,24.482853
-21.906593,-10.984358
-39.595367,-5.382229
-32.447147,0.9422983
23.934563,-5.8981204
-62.441074,-30.66055
-26.292225,35.794834
25.100088,17.010944
-5.950899,69.35783
18.328089,-12.723581
11.406017,-18.979488
-25.295382,-25.342983
49.830387,41.792717
54.62555,23.88913
47.764652,-23.686007
-68.958145,-1.6841873
-81.182274,0.23121816
-1.5764984,-48.7178
6.3119226,-58.59271
52.588306,26.394144
-0.2677683,22.70591
-2.8011944,55.5432
-10.957643,46.96224
20.135069,-57.789906
11.742424,15.854358
-62.836666,1.9015391
-50.27562,-8.705885
30.815742,17.05928
-22.8026,-10.881049
-44.143833,-38.274906
-24.549767,-29.710318
60.170113,8.867854
-8.912374,33.171635
-32.647995,8.84955
39.35344,-26.929308
1.6954048,17.800344
-18.010332,6.2147408
33.47845,-35.0858
-7.25437,-11.545223
27.29874,42.35053
25.243279,-18.213224
-21.877605,-30.512537
-12.592657,23.103968
44.105125,-1.07443
14.17246,-32.70781
13.197734,1.6323904
-0.52060825,-48.13516
21.28072,4.195311
0.572553,57.867046
5.0935373,28.74996
-12.196207,23.943066
-4.985775,-24.34822
38.03903,58.093513
47.551567,14.844225
3.9104242,-25.011337
-18.549688,-36.04999
44.572697,-2.6260955
-6.7118955,-20.17322
40.83712,1.0887733
-19.375107,-8.233202
-72.40957,1.3742604
-3.0864084,67.84152
50.127876,-37.19579
40.506027,27.100138
16.441591,41.422565
-13.998636,-8.676249
-0.64118826,25.692822
12.137371,-63.447083
36.29277,51.0713
43.94019,27.521221
40.698154,12.344228
7.025882,18.815506
-30.033224,33.734837
18.313555,-12.73318
-72.68746,2.0422149
13.01967,-23.72384
51.76791,42.874878
26.583002,-24.545645
3.480804,24.496729
29.109056,-35.656918
13.686613,-15.961247
54.09755,23.766558
22.673437,32.790733
-70.204704,-7.9697084
1.0831357,-41.2495
30.172514,36.90388
0.08491315,10.53571
5.898385,48.998985
34.15591,34.258133
41.431683,21.60448
0.9512183,-66.73616
-61.351395,1.1534343
33.50625,19.03896
-6.2754984,2.0544589
54.933147,38.676373
32.28468,45.036823
-9.598276,44.814327
-44.281155,-9.672713
58.47262,35.104305
58.872753,7.1024413
10.663183,-11.491866
61.01121,-7.16961
8.264855,13.938077
24.492683,34.765182
51.36537,-4.054076
-13.384403,28.402418
7.3612885,11.934716
40.990086,43.6774
12.936909,-36.763985
-32.12928,9.123506
37.239918,40.378963
-12.822528,-40.820045
-13.15854,9.170072
-64.53429,11.767428
18.871136,-16.667961
15.627685,-11.681881
-2.4923482,-44.568092
40.39406,47.639965
-13.395429,22.09009
-17.559227,-34.0332
38.609566,56.5125
-60.64201,-27.691235
-40.72088,-22.145119
25.113396,-24.299793
-24.646372,-10.926251
-20.747572,35.999935
32.771236,-15.133827
-2.531017,2.8478
11.747171,33.8063
-52.43055,6.7051926
40.512188,-19.266083
-0.3285347,-44.151966
37.4488,47.230713
-10.700605,-40.5068
-19.34139,30.165897
0.5319596,-21.151419
-11.319412,-50.44916
-70.08998,-33.705856
31.048544,37.978546
39.211155,40.461945
7.8789406,-16.144598
-13.4181595,29.60711
37.999374,49.326454
46.020145,-5.6111774
7.434477,-48.73628
-0.5208282,-42.871986
15.216207,-15.641265
-65.01958,-2.5597482
9.036049,-23.007803
-14.04995,24.122002
-62.456814,0.13192253
-73.018394,-9.173608
12.41587,17.217268
0.5061885,-54.748466
-13.173496,24.064817
35.91387,55.008766
42.58459,-5.717937
29.220121,-32.49791
2.1786985,-2.9380217
-42.464466,-35.322285
38.104057,52.901436
31.079714,-13.571337
-45.98804,-27.016949
-62.425476,-1.7498207
10.026082,29.268408
0.026273675,2.0031285
23.439222,48.254303
-77.48123,0.2660621
7.936805,-38.787914
7.824835,-30.418648
-20.359371,-15.939708
41.971176,43.83264
2.15905,-49.016262
-48.394302,27.09865
-19.523296,36.566
19.197433,-21.408188
-20.455153,-4.9398394
8.241326,-52.490646
-21.910826,0.12633549
-21.383385,0.299108
26.440523,48.200104
44.262924,5.1607966
-60.511326,-28.72132
-37.203987,-25.874731
57.93635,36.763626
22.646252,-7.952839
42.35569,44.436302
-33.06847,-27.507244
-15.743513,26.788614
-30.48006,14.609349
9.223988,22.067137
-3.5974045,-28.123783
-6.8812647,44.839787
-13.517098,-42.156113
10.986492,-59.938236
35.037502,25.004166
38.498653,-0.12387089
3.9325485,-15.15757
3.098402,-3.4835606
-48.287106,30.826038
-23.762922,-53.036766
-48.354977,30.84135
-16.279764,40.01876
-17.5212,-33.96278
23.62995,41.965816
-13.089322,3.2218106
-21.36632,32.279263
-34.281387,-24.507946
-48.1775,35.231686
-9.38405,-12.351627
7.796898,-26.75904
-34.355347,-11.179746
3.9108531,-61.862213
15.447886,-29.381945
3.4692974,-60.695206
-8.038675,19.383663
47.370556,38.939053
-6.51507,-27.427649
50.50717,39.026943
-74.43225,-1.4132962
-30.69668,-39.044216
46.79833,-0.12647745
16.14896,-41.371292
-60.896317,-14.129651
-5.858136,-67.31923
37.36828,31.205376
38.688087,28.914797
60.30922,0.27688175
23.398346,43.649445
-3.129912,27.579563
3.986455,32.8989
31.658724,-30.783813
40.67251,-5.4427924
-18.540047,-35.603016
-7.7122064,63.97991
-61.03755,1.3602006
-19.121841,-38.18395
-27.830578,39.71314
-31.53151,7.966819
-60.720078,-29.04976
32.827183,-34.438828
32.41287,21.198172
-36.095577,-22.7759
8.723801,-49.980183
-26.840315,21.312252
-23.278795,41.190998
45.132576,35.29019
6.5973196,-52.132168
16.049057,17.575293
18.761084,-30.411982
6.532408,-32.625515
36.002422,36.69251
32.050255,39.347668
8.297451,-18.313559
-19.458807,-33.6181
-56.438873,-0.6879586
-22.801287,-37.765533
16.281649,-0.07901852
-9.80255,-66.4114
35.298054,47.09637
-4.938431,-12.669339
9.081892,33.19089
-46.75097,-4.9559774
46.796932,-0.12646593
33.795605,-3.4376528
51.23295,38.260643
32.489285,18.460327
16.842276,36.058605
50.106384,24.678034
-78.41564,-3.61819
-57.30684,-10.151627
-31.38651,33.115444
38.25454,-5.054976
-3.6742725,-37.694103
-39.392773,-29.176857
-38.933464,-19.45368
18.39369,4.5131726
5.8293,-17.88751
-15.350982,1.9666024
-4.6752353,66.63094
-73.26884,-11.963074
44.243603,-5.865363
38.60244,-9.928609
-57.532295,-11.493739
-52.282097,-7.3970633
30.09663,22.442507
25.135904,-24.88178
-62.2794,6.6780753
17.227966,6.149799
-9.960098,48.99153
-29.053642,-37.795055
-3.846029,-5.0208406
22.013311,14.6642
-4.433214,-19.564186
51.042343,-2.817325
-73.09323,-12.331638
-73.3088,-11.898403
22.359495,10.232139
7.127346,-25.599068
-34.166866,-44.13587
-36.66228,8.85938
-55.695766,7.455413
24.845667,48.887108
-25.005144,-25.422237
-23.836405,-48.540405
-8.507918,-10.01051
36.28693,-21.439686
28.059053,-12.882838
38.470367,12.174793
-60.276875,9.636318
42.566944,-17.12643
46.671516,36.228054
35.049236,48.033855
-28.021357,32.59005
-37.173843,15.795029
-64.81513,-8.359876
-35.311787,16.224705
-35.286945,16.202923
18.795143,2.7767608
12.626566,-22.952122
-55.101185,5.869946
-3.5398943,-10.494169
-17.060581,-22.301538
-49.75539,3.9755046
32.14803,47.203487
-39.917034,-29.010496
-45.124786,-31.563032
31.46142,28.755404
-18.343807,31.346123
-0.6903704,-20.560045
-7.238797,-68.581566
2.8612447,-13.47731
20.585789,-0.2660814
40.117733,48.84456
-24.004633,34.81769
7.505478,43.15069
17.592747,-49.67769
6.460594,-21.481377
1.8135622,1.1288474
-23.084705,-31.493002
-16.876629,-52.36667
31.495087,-0.21645346
-8.600479,-27.516167
35.210262,1.748221
-5.316444,-44.633232
10.30272,-32.120537
-61.61206,2.6387901
-2.1134002,68.28401
-17.867268,38.68401
47.52976,43.586975
8.178157,29.182016
-26.838867,35.64332
22.232243,-8.67492
4.6237903,-31.537447
45.337753,-11.733731
-66.42393,-6.582212
-28.293657,-2.0746605
9.997086,-48.781933
36.234707,36.785923
-24.095514,-39.91086
3.470915,29.9778
-9.5134735,-28.09194
2.7735562,-56.914192
51.272232,-2.358201
-37.695526,-25.839344
-20.34677,34.689087
-32.026173,-28.294268
46.058212,40.462685
-16.894464,-28.825274
3.721762,18.118576
-22.67972,46.110294
0.2968104,42.26292
3.0070312,-47.127926
42.610703,53.03103
-29.924665,21.166372
-57.732197,-9.04129
3.5441797,-8.150963
12.389386,-53.829845
12.166684,9.945958
-5.1982756,-37.660313
38.07496,-25.274668
-36.176785,-41.37746
12.061443,-53.961006
-2.0861895,-17.531233
-30.780287,-34.48477
21.43151,3.9997458
-24.741575,-45.86483
25.467121,-30.619436
42.603542,2.1736553
15.925362,-63.739132
-41.782997,-34.127396
-13.768878,39.99314
-53.34996,-3.7647507
51.098995,-18.566566
32.252132,39.487022
-49.91991,36.8157
20.054514,-57.798027
2.6345818,-12.556354
1.7340561,-5.3962264
-33.442596,-26.532711
-24.734318,-45.876556
-48.20937,30.9065
36.68011,53.238415
-62.15403,-6.068633
-24.284319,-53.073727
-34.89635,-2.075215
-24.28002,-53.007996
3.5323148,-56.815453
6.6845746,-51.60292
12.106052,-29.362967
-60.322346,9.488472
-44.831554,-32.25801
-12.381294,40.225735
-49.532784,-22.034166
-49.50291,-22.624357
-49.49145,-22.726603
-8.566565,61.657585
-35.862354,19.022587
41.179695,47.90761
12.276399,30.00679
-54.4018,-18.94043
-13.696451,-21.027138
-16.837076,26.433695
-8.3067665,-68.37989
-7.5670075,35.001232
10.367392,-23.365578
-17.564632,-21.632921
-63.31506,-7.166523
-13.17223,-16.608557
-75.04327,-3.7256672
-35.34136,-29.182377
50.57591,-35.25441
-13.155409,-40.58398
38.74023,-9.80359
-16.186205,34.063683
-73.76267,2.8833444
-58.880867,0.9293799
0.67423177,-12.444825
-30.324383,31.500994
31.553858,39.030464
-2.55283,24.306171
23.80078,2.050403
25.164612,-37.006275
0.82267386,-49.203804
0.8894669,-49.0755
33.33955,-8.681534
23.78663,-24.32112
-59.657745,5.824247
57.503265,29.24766
45.057858,27.833057
21.135414,30.223816
-24.798643,38.99675
39.59699,9.382811
57.636395,35.326077
-65.93295,5.973647
41.12854,-5.7376647
13.986974,-53.913395
-30.514938,20.374315
-17.699545,36.929737
7.3247757,-41.44037
58.208073,2.608273
-33.09222,-29.843971
-10.317451,52.72182
47.160217,-17.77287
-12.805247,8.035907
3.4638,-25.023207
-15.6510725,-22.599741
-31.14249,-36.112328
-0.04844338,59.51246
-14.8800335,13.329489
48.658115,51.221653
-13.660376,34.764263
35.326588,56.358562
28.228216,43.86155
49.037273,41.733707
3.5704618,-65.38888
-0.24598111,-54.226627
-54.783745,3.1009657
-57.31561,1.4451625
-12.5037155,-54.866756
39.449,36.008076
43.199398,53.853355
31.230978,16.191341
48.710823,-0.9379883
-5.3944726,-38.557556
-31.745947,0.14992698
-24.278036,-53.039116
-47.962307,5.128608
-11.904009,-20.27526
-35.052372,-24.15857
18.197416,-45.12872
-26.022493,-41.680485
-21.090622,32.272285
12.753449,-28.376366
-0.88124686,-55.39534
0.50832474,9.808864
29.222025,16.17711
-20.846209,45.154697
58.546345,3.8664262
15.31987,-38.581184
-31.518211,-46.013973
17.017986,-9.250761
-6.521951,35.173668
-18.248234,38.564384
26.480822,-36.50485
-59.917686,-29.018515
-71.21724,3.6864974
-70.74378,-32.421776
26.597414,17.15239
0.29142562,-12.26124
-2.7477531,-7.1439033
40.73501,53.490948
-42.2963,-26.97619
-3.0837417,63.17105
-21.61153,15.028281
48.388096,51.56146
-3.5610585,-36.625793
-2.9464643,-37.536167
36.1869,-34.265438
-13.887486,-14.984773
54.762966,37.741085
39.312634,-10.826329
-58.88193,4.3108044
50.09476,-33.33855
15.369706,-20.089176
-61.169563,4.221749
-3.3129902,-56.459747
6.856094,36.85213
2.7905972,-60.492546
32.431442,-9.431866
-9.74178,-65.109474
26.063093,-6.0882926
-46.35791,-23.929377
19.845797,-15.083606
-1.2052838,-38.269062
-0.8163002,-20.66852
-22.4097,47.444332
-1.9259242,-53.163353
-8.878663,61.45
-21.816923,-11.809983
15.844671,42.55741
8.822363,38.17917
8.586079,-55.29016
-59.252747,-9.478001
-13.012322,45.83158
-14.061969,-48.97987
51.980343,-11.825898
14.677225,-57.92649
9.107863,45.125225
12.670345,-28.280855
-8.698771,-43.449154
-40.039555,-7.0099306
-44.364365,-27.57434
51.961006,-0.8045819
-10.000052,48.830696
19.149181,-1.3334275
3.3738182,-30.762959
-2.8906727,-9.727565
38.26177,51.66801
-46.923916,-8.112835
42.78214,18.69066
-4.0531693,59.332767
-10.850543,-4.251541
16.604406,-1.3563424
-1.8142047,-44.346176
-67.42061,10.187405
10.05705,-34.924526
51.211094,-34.830376
-50.834908,31.96461
39.074066,31.083988
33.406734,50.26627
-41.72371,-29.168312
31.710772,37.59921
32.286873,-12.828928
-49.47755,32.859028
-6.118965,33.094395
-58.375626,10.520827
-36.843407,-1.6728417
-17.747126,-40.1622
36.979885,58.005356
16.822474,-19.522919
6.602587,-30.63035
3.7608256,-13.671422
-27.415707,-26.787716
31.26669,16.203938
-6.0128746,68.11741
-36.489567,-19.471087
38.13556,-9.572717
-12.484514,-3.0777085
-30.798208,2.4586616
-42.012028,-23.47601
-31.11807,-40.07759
-2.037269,-23.934402
-14.751803,37.809406
37.14543,12.409434
-64.50265,-3.7442894
-32.723866,-11.952447
-15.967805,-39.55017
-6.7965493,-17.256447
-38.930622,1.8149395
-1.3195407,-40.75343
40.70791,52.01083
19.328472,-14.012696
19.896545,-15.413603
-6.133763,-35.09674
-39.21376,-20.059525
14.604906,5.8472557
17.075743,-4.2873173
-0.31751215,-8.816576
-47.107006,-16.734472
51.965187,42.96919
-3.549462,-37.976833
7.0554795,15.656246
23.282911,-11.29026
26.019041,-36.594017
-12.5676565,35.74891
-36.259167,16.47839
33.673298,55.46381
-22.290852,-28.707226
19.767979,-15.280677
26.678946,20.233591
5.748217,-32.89327
3.4092274,-18.689396
-59.7665,1.5258927
-16.66786,-36.674355
-3.8902633,-0.8626227
55.794174,23.990538
-1.0335523,-12.13678
0.14451732,20.274446
1.5396155,-19.232416
-17.45322,-43.534203
32.53274,35.54834
-29.110224,35.55287
51.22095,25.196426
35.11051,58.481907
14.917286,-60.714428
44.500874,3.7323618
-13.497066,15.65298
-2.9775515,-37.82633
46.94282,39.519707
-28.397255,-47.3195
-17.568356,34.97858
17.126537,-1.4132118
23.210358,19.669653
14.0660305,18.651642
14.06619,18.675169
-22.28623,32.558933
53.590714,43.115913
38.76932,-2.9458892
13.7551985,18.561693
6.7413125,24.154272
23.34463,15.356302
43.069603,-5.2390804
43.05723,-1.7365942
-42.22753,-27.11891
-34.758205,-32.78008
30.95243,53.789116
-53.567284,-9.471073
-17.420408,40.380093
-19.067907,5.8587303
33.86801,-31.692553
-5.8684573,-8.015213
-26.918451,-33.12241
-57.16152,-7.487404
17.978437,-0.07449482
-11.099196,35.74324
-43.863922,-24.76696
22.614115,-43.175667
2.739458,-29.12076
-22.696518,45.02583
-41.49223,-26.08629
18.078323,2.2934885
32.385567,5.017867
2.989501,-47.10586
40.59591,45.703686
0.27155912,-4.071931
-54.484035,-1.1822993
4.67599,-25.484682
20.638086,-7.0799203
26.184464,20.117046
25.059578,24.730633
26.250696,24.362354
61.150234,38.953564
54.90975,46.700115
13.863782,36.237553
-19.74754,-42.33211
-59.217636,4.515309
40.598072,-20.779135
34.26552,-7.4603715
-60.123238,4.4984694
24.120417,-3.3729758
-23.015026,-9.333855
-67.31949,9.727034
-76.96465,-0.030380502
23.348642,43.951168
-38.972023,-40.83596
-45.538948,-8.029395
35.19256,28.611416
-12.450139,20.192646
-24.293755,-53.056282
-24.275023,-53.063652
-24.709047,-45.86123
45.224537,-0.5703939
50.74893,1.9967576
45.520237,-0.69307023
-0.95923936,-55.930786
-2.7075634,-21.908802
-16.772728,7.26693
-23.130268,-27.190561
-34.626434,3.2333474
27.62466,-33.365555
-28.978563,3.5501683
-26.80174,-39.52576
4.0167723,3.8926606
29.414278,-35.728626
11.523061,-51.88863
29.495382,48.200764
-33.07797,-30.044142
-57.12479,-2.3453217
55.738396,3.7576816
-46.035065,5.3007936
-31.134836,-0.5547681
9.340467,22.764149
3.187824,-15.208312
41.25359,42.941246
-17.87824,19.335894
-76.51175,0.78263193
-32.87291,-11.880542
6.069102,46.873787
27.507004,21.783386
47.474384,-18.054731
38.159416,32.000816
19.14893,-46.345074
-20.019869,2.6511724
9.539561,11.954973
-57.09365,-8.038226
-21.034357,-3.3525949
25.790281,20.306026
23.091572,40.60791
-50.026726,-12.526986
15.615183,-7.205038
-21.742224,45.582573
-0.52128726,-44.427765
7.7484913,25.093449
-39.118294,-39.86027
-77.82795,-6.1192026
-48.54636,-28.890736
-70.45994,3.86477
-62.06503,-5.974669
18.524607,20.719294
46.671017,36.036037
-12.388182,-37.118942
51.53446,-1.3143045
-19.083082,31.450472
19.643314,-21.726015
19.731546,-45.01388
5.7175174,-27.548372
-5.1341844,38.765335
-14.9723625,38.883533
25.95474,-26.80536
-30.83934,-29.864754
20.415815,-6.0832376
-77.04792,0.3616091
-12.650979,-11.437614
-6.488579,-39.691395
52.697914,-33.14245
-22.969261,-1.2283132
-2.366209,-22.2211
-32.726257,23.113735
-21.879768,-36.13763
33.73179,-29.670107
27.982513,-40.570988
53.625465,37.542336
6.5446315,23.186214
-28.688208,4.0400043
14.64875,-58.484615
-18.873058,-40.614296
-38.869347,-30.598883
26.666233,-35.277374
38.877903,60.760303
-8.91674,-67.997826
46.128563,-1.2331612
-19.235132,-36.27298
-13.773003,47.26334
-57.913418,1.508324
-9.422037,35.75603
-1.6732565,-12.848453
20.955957,-6.2216077
-19.053856,29.455635
28.888094,-30.725391
38.94249,-21.292284
43.627434,56.990643
22.627636,-26.986435
24.744816,-32.769608
33.64419,-30.16204
19.303242,11.979207
29.603342,-33.55034
30.173456,16.418434
-1.4576743,26.493332
5.069707,41.38556
38.863865,6.1871734
-17.54013,34.959976
-71.524376,-33.698727
-12.217159,1.8619936
